Cluster,tenure,MonthlyCharges,TotalCharges,R_Score,F_Score,M_Score,RFM_Total
2,1,45.8,45.8,0.5,1,45.8,0.9967953216374269
2,1,20.5,20.5,0.5,8,20.5,1.5615204678362573
0,30,70.4,2044.75,0.03225806451612903,5,70.4,1.1806557253348426
2,1,30.55,30.55,0.5,2,30.55,0.9794853801169591
1,16,84.9,1398.25,0.058823529411764705,7,84.9,1.5515486756105952
2,1,20.1,20.1,0.5,8,20.1,1.5581520467836256
0,9,40.65,328.95,0.1,3,40.65,0.7756491228070175
1,46,101.0,4680.05,0.02127659574468085,6,101.0,1.538469578200821
2,1,69.1,69.1,0.5,2,69.1,1.3041169590643276
0,71,54.5,3778.2,0.013888888888888888,3,54.5,0.8061695906432749
0,43,75.35,3161.4,0.022727272727272728,3,75.35,0.9905869218500796
0,50,44.45,2188.45,0.0196078431372549,4,44.45,0.8383680770553835
0,13,75.0,999.45,0.07142857142857142,3,75.0,1.036340852130326
1,19,100.0,1888.65,0.05,6,100.0,1.5587719298245615
1,41,98.05,3990.6,0.023809523809523808,6,98.05,1.5161604010025063
2,1,71.15,71.15,0.5,2,71.15,1.3213801169590642
0,24,54.15,1240.25,0.04,5,54.15,1.0515555555555556
0,40,63.9,2635.0,0.024390243902439025,4,63.9,1.006939951504778
2,3,69.15,235.0,0.25,5,69.15,1.38787134502924
0,37,64.65,2347.85,0.02631578947368421,4,64.65,1.0151812865497076
1,67,108.75,7156.2,0.014705882352941176,8,108.75,1.8193842449260405
1,32,98.85,3089.6,0.030303030303030304,6,98.85,1.529390749601276
0,6,49.15,270.8,0.14285714285714285,2,49.15,0.7789741019214703
1,32,89.6,2901.8,0.030303030303030304,5,89.6,1.3403849016480596
1,59,83.25,4949.1,0.016666666666666666,5,83.25,1.2732748538011696
0,30,70.25,2198.9,0.03225806451612903,5,70.25,1.1793925674401056
3,20,19.4,374.5,0.047619047619047616,8,19.4,1.0998763575605681
3,27,24.5,761.95,0.03571428571428571,9,24.5,1.24203007518797
0,20,79.15,1520.9,0.047619047619047616,4,79.15,1.1585898078529657
3,9,20.1,190.25,0.1,8,20.1,1.1581520467836257
1,68,73.0,5163.0,0.014492753623188406,6,73.0,1.295896262395118
0,69,61.4,4059.85,0.014285714285714285,4,61.4,0.9757827903091061
0,26,84.3,2281.6,0.037037037037037035,5,84.3,1.302487329434698
3,69,19.9,1356.7,0.014285714285714285,8,19.9,1.0707535505430241
3,11,20.4,231.45,0.08333333333333333,8,20.4,1.1440116959064328
2,1,50.75,50.75,0.5,2,50.75,1.1495906432748537
3,10,20.45,242.4,0.09090909090909091,8,20.45,1.1520085061137693
1,55,75.75,4264.25,0.017857142857142856,6,75.75,1.3224185463659148
0,44,65.4,2774.55,0.022222222222222223,4,65.4,1.0174035087719298
0,46,80.4,3605.2,0.02127659574468085,3,80.4,1.0316625606569616
0,69,59.75,4069.9,0.014285714285714285,4,59.75,0.9618880534670009
0,11,78.5,874.2,0.08333333333333333,3,78.5,1.077719298245614
1,11,102.0,1145.35,0.08333333333333333,6,102.0,1.6089473684210527
0,29,48.95,1323.7,0.03333333333333333,2,48.95,0.667766081871345
1,57,99.65,5497.05,0.017241379310344827,6,99.65,1.5230659407138536
3,28,18.25,534.7,0.034482758620689655,8,18.25,1.0770558580358942
0,42,54.55,2455.05,0.023255813953488372,3,54.55,0.8159575683394532
3,2,20.65,38.7,0.3333333333333333,8,20.65,1.3961169590643274
0,23,40.65,947.4,0.041666666666666664,4,40.65,0.8284269005847953
3,18,20.45,357.0,0.05263157894736842,8,20.45,1.1137309941520468
3,62,24.8,1476.25,0.015873015873015872,9,24.8,1.2247151211361738
2,1,70.8,70.8,0.5,2,70.8,1.3184327485380116
0,16,89.05,1448.6,0.058823529411764705,5,89.05,1.3642738218094257
2,3,96.6,291.9,0.25,5,96.6,1.619029239766082
1,67,88.8,5903.15,0.014705882352941176,8,88.8,1.6513842449260405
3,62,20.05,1201.65,0.015873015873015872,8,20.05,1.0736040100250626
1,57,104.5,5921.35,0.017241379310344827,7,104.5,1.6750191570881228
2,2,69.8,146.65,0.3333333333333333,2,69.8,1.1433450292397662
0,23,77.15,1759.4,0.041666666666666664,6,77.15,1.3580175438596491
0,25,35.05,844.45,0.038461538461538464,3,35.05,0.6669527665317139
1,72,108.1,7774.05,0.0136986301369863,8,108.1,1.8129033084995594
2,2,84.05,134.05,0.3333333333333333,4,84.05,1.4855672514619882
3,8,20.2,140.95,0.1111111111111111,8,20.2,1.1701052631578948
0,5,50.6,249.95,0.16666666666666666,2,50.6,0.8149941520467836
0,35,49.2,1701.65,0.027777777777777776,4,49.2,0.8865380116959065
3,24,24.6,592.65,0.04,9,24.6,1.2471578947368422
2,2,71.65,135.75,0.3333333333333333,2,71.65,1.1589239766081874
1,72,104.9,7732.65,0.0136986301369863,8,104.9,1.7859559400785068
1,41,106.5,4282.4,0.023809523809523808,8,106.5,1.8095405179615707
0,4,49.35,219.65,0.2,2,49.35,0.8378011695906433
0,26,75.5,2018.1,0.037037037037037035,3,75.5,1.006159844054581
0,7,94.25,669.0,0.125,5,94.25,1.4742397660818714
2,1,68.95,68.95,0.5,2,68.95,1.3028538011695907
0,4,58.5,224.85,0.2,4,58.5,1.137076023391813
1,48,78.9,3771.5,0.02040816326530612,6,78.9,1.351495882563552
2,2,93.85,196.75,0.3333333333333333,5,93.85,1.6792046783625731
0,12,79.2,943.85,0.07692307692307693,6,79.2,1.4105371120107963
1,60,109.45,6572.85,0.01639344262295082,8,109.45,1.8269665420381553
0,55,59.2,3175.85,0.017857142857142856,4,59.2,0.9608279030910609
2,1,29.15,29.15,0.5,2,29.15,0.9676959064327485
2,1,20.05,20.05,0.5,8,20.05,1.5577309941520467
0,4,76.05,318.9,0.2,3,76.05,1.1737543859649122
2,1,24.45,24.45,0.5,1,24.45,0.8170058479532164
0,42,66.5,2762.75,0.023255813953488372,4,66.5,1.0277002583979329
2,1,49.55,49.55,0.5,2,49.55,1.139485380116959
0,7,89.35,631.85,0.125,5,89.35,1.4329766081871345
2,3,73.6,232.5,0.25,3,73.6,1.2031228070175437
1,72,82.65,5919.35,0.0136986301369863,7,82.65,1.4874764079147642
0,15,49.0,749.25,0.0625,2,49.0,0.6973538011695906
0,4,80.35,307.4,0.2,3,80.35,1.2099649122807017
3,11,25.2,245.15,0.08333333333333333,9,25.2,1.2955438596491227
3,5,25.45,134.75,0.16666666666666666,9,25.45,1.380982456140351
2,1,55.8,55.8,0.5,3,55.8,1.3032280701754386
1,72,110.9,8240.85,0.0136986301369863,8,110.9,1.8364822558679805
0,55,77.75,4266.4,0.017857142857142856,4,77.75,1.1170384294068505
3,40,26.2,1077.5,0.024390243902439025,9,26.2,1.2450218228498076
3,57,19.9,1115.6,0.017241379310344827,8,19.9,1.0737092155676549
2,1,79.05,79.05,0.5,3,79.05,1.4990175438596491
2,1,95.0,95.0,0.5,5,95.0,1.8555555555555556
2,1,25.2,25.2,0.5,1,25.2,0.8233216374269006
1,52,80.85,4079.55,0.018867924528301886,6,80.85,1.3663766964581263
1,41,98.4,4187.75,0.023809523809523808,6,98.4,1.519107769423559
0,43,56.35,2391.15,0.022727272727272728,2,56.35,0.7194758107389686
3,47,19.3,890.5,0.020833333333333332,8,19.3,1.072248538011696
0,3,50.4,137.25,0.25,2,50.4,0.8966432748538011
1,66,79.4,5154.6,0.014925373134328358,7,79.4,1.4613347298594745
0,55,55.25,3119.9,0.017857142857142856,3,55.25,0.816453634085213
3,29,19.1,529.5,0.03333333333333333,8,19.1,1.08306432748538
0,12,84.05,966.55,0.07692307692307693,4,84.05,1.2291569950517318
1,66,105.2,6936.85,0.014925373134328358,7,105.2,1.6785978877542114
1,35,101.4,3496.3,0.027777777777777776,6,101.4,1.5483391812865497
0,10,89.8,914.3,0.09090909090909091,5,89.8,1.402675172780436
0,27,75.75,1929.0,0.03571428571428571,3,75.75,1.0069423558897244
1,58,95.3,5817.7,0.01694915254237288,5,95.3,1.3750310238874022
1,54,109.75,6110.2,0.01818181818181818,8,109.75,1.8312812333864965
3,9,19.85,178.8,0.1,8,19.85,1.1560467836257309
3,2,19.3,28.3,0.3333333333333333,8,19.3,1.3847485380116957
0,6,69.1,435.0,0.14285714285714285,2,69.1,0.9469741019214704
0,26,91.25,2351.8,0.037037037037037035,4,91.25,1.2499025341130603
3,9,20.25,186.15,0.1,8,20.25,1.1594152046783626
0,8,54.75,445.85,0.1111111111111111,3,54.75,0.9054970760233918
0,12,81.45,912.0,0.07692307692307693,3,81.45,1.0961511470985155
0,15,49.1,679.55,0.0625,2,49.1,0.6981959064327485
1,43,80.2,3581.6,0.022727272727272728,6,80.2,1.364762360446571
1,42,100.3,4222.95,0.023255813953488372,6,100.3,1.5345540595675233
0,31,65.25,1994.3,0.03125,5,65.25,1.136279239766082
1,66,90.95,5930.05,0.014925373134328358,6,90.95,1.4474867766431003
0,18,85.45,1505.85,0.05263157894736842,5,85.45,1.327766081871345
2,1,20.0,20.0,0.5,8,20.0,1.5573099415204679
1,61,94.1,5638.3,0.016129032258064516,6,94.1,1.4752167515563102
0,10,79.85,797.25,0.09090909090909091,4,79.85,1.2077745879851143
2,1,71.65,71.65,0.5,2,71.65,1.3255906432748539
0,18,73.55,1359.45,0.05263157894736842,3,73.55,1.0053333333333332
1,24,104.65,2542.45,0.04,7,104.65,1.6990409356725147
3,3,19.3,54.7,0.25,8,19.3,1.3014152046783625
3,50,20.15,989.05,0.0196078431372549,8,20.15,1.0781809425524596
2,1,44.55,44.55,0.5,1,44.55,0.9862690058479533
2,2,54.45,87.3,0.3333333333333333,3,54.45,1.1251929824561404
3,17,19.65,351.55,0.05555555555555555,8,19.65,1.1099181286549706
1,69,105.0,7297.75,0.014285714285714285,7,105.0,1.6762740183792815
1,72,88.7,6301.7,0.0136986301369863,8,88.7,1.649534887446928
2,3,74.25,210.3,0.25,3,74.25,1.2085964912280702
1,50,75.15,3822.45,0.0196078431372549,6,75.15,1.3191166150670797
3,53,20.25,1048.45,0.018518518518518517,8,20.25,1.077933723196881
1,58,109.1,6393.65,0.01694915254237288,8,109.1,1.8245748835365247
0,46,30.75,1489.3,0.02127659574468085,2,30.75,0.5024461863879557
1,72,112.9,8061.5,0.0136986301369863,9,112.9,1.9644354722422497
2,1,74.2,74.2,0.5,3,74.2,1.4581754385964911
0,6,94.05,518.75,0.14285714285714285,6,94.05,1.6015238095238096
1,72,78.85,5763.15,0.0136986301369863,7,78.85,1.455476407914764
0,4,55.3,238.5,0.2,2,55.3,0.887906432748538
3,52,19.35,1031.7,0.018867924528301886,8,19.35,1.0707041818382435
2,0,25.35,1397.475,1.0,9,25.35,2.2134736842105265
3,2,20.45,34.8,0.3333333333333333,8,20.45,1.3944327485380117
3,65,19.35,1319.95,0.015151515151515152,8,19.35,1.0669877724614567
1,43,101.0,4388.4,0.022727272727272728,6,101.0,1.539920255183413
2,4,100.2,420.2,0.2,6,100.2,1.7104561403508773
0,25,89.05,2177.45,0.038461538461538464,5,89.05,1.3439118308591993
1,51,78.65,3950.85,0.019230769230769232,6,78.65,1.3482132253711203
0,12,74.75,827.05,0.07692307692307693,5,74.75,1.2619523166891589
0,57,70.1,3913.3,0.017241379310344827,4,70.1,1.0520016132284733
3,24,19.9,533.5,0.04,8,19.9,1.09646783625731
0,64,58.35,3756.45,0.015384615384615385,4,58.35,0.9511974808816914
1,4,105.65,443.9,0.2,7,105.65,1.8674619883040937
1,26,100.5,2599.95,0.037037037037037035,6,100.5,1.550019493177388
3,15,20.05,284.3,0.0625,8,20.05,1.1202309941520467
3,64,25.65,1740.8,0.015384615384615385,9,25.65,1.2313846153846153
1,36,96.5,3436.1,0.02702702702702703,6,96.5,1.506325272641062
1,27,95.0,2462.55,0.03571428571428571,5,95.0,1.3912698412698412
2,1,70.85,70.85,0.5,2,70.85,1.3188538011695905
1,35,85.95,3110.1,0.027777777777777776,7,85.95,1.5293450292397661
0,4,73.9,280.85,0.2,3,73.9,1.1556491228070176
0,8,45.45,411.75,0.1111111111111111,1,45.45,0.6049590643274854
3,10,20.0,198.6,0.09090909090909091,8,20.0,1.1482190324295587
2,2,49.2,103.7,0.3333333333333333,2,49.2,0.9698713450292398
1,58,109.45,6144.55,0.01694915254237288,8,109.45,1.8275222519575776
1,51,83.25,4089.45,0.019230769230769232,7,83.25,1.4980611785874944
3,46,19.25,864.2,0.02127659574468085,8,19.25,1.0722707477914644
2,1,19.65,19.65,0.5,8,19.65,1.554362573099415
0,46,72.8,3249.4,0.02127659574468085,3,72.8,0.9676625606569614
1,50,109.65,5405.8,0.0196078431372549,8,109.65,1.8318651530787755
0,53,65.0,3363.8,0.018518518518518517,4,65.0,1.0103313840155945
1,61,114.1,7132.15,0.016129032258064516,8,114.1,1.865860026410111
3,5,20.65,93.55,0.16666666666666666,8,20.65,1.229450292397661
1,47,86.95,4138.9,0.020833333333333332,7,86.95,1.5308216374269006
1,54,94.75,5121.75,0.01818181818181818,6,94.75,1.48274322169059
0,19,25.35,566.1,0.05,1,25.35,0.3745847953216374
1,26,105.45,2715.3,0.037037037037037035,7,105.45,1.7028148148148148
3,70,25.4,1782.05,0.014084507042253521,9,25.4,1.2279792438843589
1,17,102.55,1742.5,0.05555555555555555,7,102.55,1.6969122807017545
1,30,100.2,2983.8,0.03225806451612903,6,100.2,1.5427142048670062
2,1,24.0,24.0,0.5,9,24.0,1.7021052631578948
3,19,25.6,485.9,0.05,9,25.6,1.2655789473684211
0,26,73.5,1905.7,0.037037037037037035,5,73.5,1.2115399610136453
0,21,74.05,1565.7,0.045454545454545456,3,74.05,1.0023668261562997
1,50,98.25,4858.7,0.0196078431372549,6,98.25,1.513642930856553
0,68,54.4,3723.65,0.014492753623188406,5,54.4,1.0281535723366386
2,3,101.55,298.35,0.25,6,101.55,1.7718245614035086
1,9,103.1,970.45,0.1,6,103.1,1.6348771929824562
0,51,34.2,1782.0,0.019230769230769232,3,34.2,0.6405641025641026
0,9,43.75,405.7,0.1,1,43.75,0.57953216374269
1,41,111.95,4534.9,0.023809523809523808,8,111.95,1.8554352548036759
1,22,100.65,2415.95,0.043478260869565216,6,100.65,1.557723874904653
0,21,55.95,1157.05,0.045454545454545456,5,55.95,1.072167995746943
1,71,116.05,8297.5,0.013888888888888888,9,116.05,1.9911520467836257
2,1,45.75,45.75,0.5,1,45.75,0.996374269005848
0,26,82.0,2083.1,0.037037037037037035,6,82.0,1.3942300194931774
1,71,65.15,4681.75,0.013888888888888888,5,65.15,1.1180760233918128
0,4,44.8,176.2,0.2,1,44.8,0.6883742690058479
0,12,79.8,1001.2,0.07692307692307693,4,79.8,1.1933675213675212
0,18,88.85,1594.75,0.05263157894736842,5,88.85,1.3563976608187134
2,3,74.95,212.4,0.25,3,74.95,1.2144912280701754
1,72,106.85,7677.4,0.0136986301369863,7,106.85,1.6912658815989745
0,11,74.95,815.5,0.08333333333333333,3,74.95,1.0478245614035089
2,1,80.15,80.15,0.5,3,80.15,1.5082807017543858
3,13,19.3,259.65,0.07142857142857142,8,19.3,1.1228437761069339
1,72,109.25,8109.8,0.0136986301369863,8,109.25,1.8225875190258751
0,42,56.1,2386.85,0.023255813953488372,3,56.1,0.8290101999184006
3,17,19.7,340.35,0.05555555555555555,8,19.7,1.1103391812865497
0,7,51.3,419.35,0.125,2,51.3,0.7792222222222223
1,68,118.6,7990.05,0.014492753623188406,9,118.6,2.0132295957284514
3,56,24.15,1402.25,0.017543859649122806,9,24.15,1.2209122807017545
3,38,20.3,749.35,0.02564102564102564,8,20.3,1.0854772829509671
1,72,115.5,8425.15,0.0136986301369863,9,115.5,1.9863302090843549
3,48,25.05,1171.5,0.02040816326530612,9,25.05,1.2313555316863587
1,52,109.1,5647.95,0.018867924528301886,8,109.1,1.8264936555224538
3,35,19.65,708.8,0.027777777777777776,8,19.65,1.082140350877193
1,67,111.3,7567.2,0.014705882352941176,8,111.3,1.8408579291365668
2,1,29.9,29.9,0.5,2,29.9,0.9740116959064327
1,53,80.6,4348.1,0.018518518518518517,4,80.6,1.1416998050682259
3,34,20.8,635.9,0.02857142857142857,8,20.8,1.0926182121971595
0,3,35.2,108.95,0.25,2,35.2,0.7686432748538012
2,1,78.8,78.8,0.5,3,78.8,1.4969122807017543
0,19,89.95,1682.4,0.05,5,89.95,1.363029239766082
1,60,116.05,6925.9,0.01639344262295082,9,116.05,1.9936566005176877
3,11,19.55,223.15,0.08333333333333333,8,19.55,1.1368538011695906
1,47,106.4,5127.95,0.020833333333333332,7,106.4,1.694611111111111
0,18,49.4,874.8,0.05263157894736842,2,49.4,0.6908538011695906
1,60,115.25,6758.45,0.01639344262295082,9,115.25,1.9869197584124245
3,72,24.8,1874.3,0.0136986301369863,9,24.8,1.2225407354001443
3,39,19.9,791.15,0.025,8,19.9,1.08146783625731
1,59,81.25,4639.45,0.016666666666666666,4,81.25,1.1453216374269006
2,2,69.95,143.9,0.3333333333333333,2,69.95,1.1446081871345029
2,1,69.1,69.1,0.5,2,69.1,1.3041169590643276
0,20,90.2,1776.55,0.047619047619047616,4,90.2,1.2516424394319132
0,6,93.55,536.4,0.14285714285714285,5,93.55,1.4862021720969087
1,71,86.4,6172.0,0.013888888888888888,5,86.4,1.2970233918128655
0,24,66.3,1559.45,0.04,5,66.3,1.15387134502924
1,67,94.65,6079.0,0.014705882352941176,5,94.65,1.3673140694874442
2,1,80.85,80.85,0.5,3,80.85,1.514175438596491
0,48,82.05,4029.95,0.02040816326530612,4,82.05,1.1557999761308033
0,37,72.1,2658.4,0.02631578947368421,5,72.1,1.1890292397660818
0,11,34.7,383.55,0.08333333333333333,3,34.7,0.7088771929824561
3,3,20.55,51.15,0.25,8,20.55,1.3119415204678362
0,18,95.95,1745.5,0.05263157894736842,5,95.95,1.416187134502924
0,50,44.8,2230.85,0.0196078431372549,1,44.8,0.5079821121431027
1,67,109.4,7281.6,0.014705882352941176,8,109.4,1.824857929136567
0,25,71.05,1837.7,0.038461538461538464,5,71.05,1.1923328834907783
2,2,78.55,149.55,0.3333333333333333,4,78.55,1.4392514619883041
3,9,19.7,180.7,0.1,8,19.7,1.154783625730994
0,10,40.25,411.45,0.09090909090909091,4,40.25,0.8743009037745879
3,70,19.85,1328.35,0.014084507042253521,8,19.85,1.0701312906679845
0,9,68.25,576.95,0.1,5,68.25,1.2302923976608189
3,4,20.15,68.45,0.2,8,20.15,1.2585730994152047
2,2,50.95,123.05,0.3333333333333333,2,50.95,0.9846081871345029
2,1,78.65,78.65,0.5,3,78.65,1.4956491228070177
0,19,25.15,468.35,0.05,1,25.15,0.3729005847953216
3,7,20.25,174.7,0.125,8,20.25,1.1844152046783625
2,1,42.9,42.9,0.5,1,42.9,0.972374269005848
2,1,44.0,44.0,0.5,1,44.0,0.9816374269005849
3,9,20.25,172.35,0.1,8,20.25,1.1594152046783626
0,3,34.25,139.35,0.25,3,34.25,0.8717543859649122
0,9,58.5,539.85,0.1,6,58.5,1.2592982456140351
0,5,55.8,300.4,0.16666666666666666,3,55.8,0.9698947368421053
1,56,88.9,4968.0,0.017543859649122806,4,88.9,1.2106198830409356
0,18,57.65,992.7,0.05263157894736842,3,57.65,0.871438596491228
1,49,96.2,4718.25,0.02,5,96.2,1.3856608187134505
1,70,79.15,5536.5,0.014084507042253521,7,79.15,1.458388600609505
1,72,108.05,7806.6,0.0136986301369863,8,108.05,1.8124822558679803
0,6,74.4,434.1,0.14285714285714285,3,74.4,1.1027167919799499
0,17,94.8,1563.9,0.05555555555555555,5,94.8,1.4094269005847955
0,29,45.9,1332.4,0.03333333333333333,3,45.9,0.7531929824561403
1,6,105.3,545.2,0.14285714285714285,7,105.3,1.8073717627401837
1,63,102.6,6296.75,0.015625,6,102.6,1.5462916666666666
0,16,73.85,1284.2,0.058823529411764705,3,73.85,1.0140515995872033
0,59,61.35,3645.5,0.016666666666666666,3,61.35,0.8666315789473684
2,3,57.55,161.45,0.25,3,57.55,1.0679649122807016
0,8,29.25,226.95,0.1111111111111111,2,29.25,0.5796491228070175
0,7,84.55,646.85,0.125,4,84.55,1.2814444444444444
3,68,19.6,1441.65,0.014492753623188406,8,19.6,1.0684342740910246
1,68,111.75,7511.3,0.014492753623188406,8,111.75,1.8444342740910247
1,52,106.5,5621.85,0.018867924528301886,7,106.5,1.6934878075692374
1,72,107.7,7919.8,0.0136986301369863,8,107.7,1.8095348874469277
3,32,19.3,593.2,0.030303030303030304,8,19.3,1.0817182349813927
3,72,20.05,1423.65,0.0136986301369863,8,20.05,1.071429624289033
2,1,69.95,69.95,0.5,2,69.95,1.3112748538011696
0,42,63.7,2763.35,0.023255813953488372,4,63.7,1.0041213110295117
3,25,24.75,692.1,0.038461538461538464,9,24.75,1.2468825910931174
0,45,50.9,2298.55,0.021739130434782608,2,50.9,0.6725929316043733
0,43,60.4,2640.55,0.022727272727272728,6,60.4,1.1980255183413078
1,37,79.25,2911.8,0.02631578947368421,6,79.25,1.3603508771929824
0,20,85.8,1727.5,0.047619047619047616,4,85.8,1.2145898078529658
0,4,24.45,86.6,0.2,1,24.45,0.5170058479532164
1,63,110.1,6705.7,0.015625,8,110.1,1.831671783625731
2,3,90.7,237.65,0.25,4,90.7,1.458233918128655
3,66,25.3,1672.35,0.014925373134328358,9,25.3,1.2279780047132758
1,28,105.7,2979.5,0.034482758620689655,7,105.7,1.7023657995563621
0,8,85.2,695.75,0.1111111111111111,4,85.2,1.2730292397660818
3,71,24.35,1654.6,0.013888888888888888,9,24.35,1.2189415204678362
2,1,24.25,24.25,0.5,1,24.25,0.8153216374269007
3,72,25.1,1857.85,0.0136986301369863,9,25.1,1.225067051189618
0,16,54.55,825.1,0.058823529411764705,3,54.55,0.8515252837977296
1,66,96.6,6424.25,0.014925373134328358,7,96.6,1.6061768351226324
0,11,76.5,837.95,0.08333333333333333,3,76.5,1.060877192982456
1,51,81.15,4126.2,0.019230769230769232,7,81.15,1.4803769680611787
0,8,38.5,330.8,0.1111111111111111,3,38.5,0.7686549707602339
0,14,92.9,1337.45,0.06666666666666667,4,92.9,1.2934269005847954
2,4,93.5,362.2,0.2,6,93.5,1.6540350877192984
1,70,84.7,5991.05,0.014084507042253521,7,84.7,1.505125442714768
1,70,66.0,4891.5,0.014084507042253521,5,66.0,1.1254295362820197
1,54,101.5,5373.1,0.01818181818181818,6,101.5,1.5395853269537478
0,28,74.9,2068.55,0.034482758620689655,3,74.9,0.9985529340592861
3,24,20.75,487.05,0.04,8,20.75,1.103625730994152
0,69,61.45,4131.2,0.014285714285714285,3,61.45,0.8650927318295739
0,42,54.5,2301.15,0.023255813953488372,3,54.5,0.8155365157078742
2,2,69.6,131.65,0.3333333333333333,2,69.6,1.1416608187134503
1,39,99.75,4036.0,0.025,6,99.75,1.5316666666666667
1,45,109.75,4900.65,0.021739130434782608,8,109.75,1.834838545639461
1,72,80.85,5727.45,0.0136986301369863,7,80.85,1.472318513177922
3,38,20.3,743.05,0.02564102564102564,8,20.3,1.0854772829509671
1,72,67.8,4804.65,0.0136986301369863,6,67.8,1.2513126652247055
2,1,24.05,24.05,0.5,9,24.05,1.7025263157894737
3,72,19.8,1414.65,0.0136986301369863,8,19.8,1.0693243611311383
3,55,25.7,1443.65,0.017857142857142856,9,25.7,1.2342781954887216
0,51,56.15,2898.95,0.019230769230769232,5,56.15,1.0476284300494827
1,63,86.7,5309.5,0.015625,7,86.7,1.5235080409356727
2,1,20.4,20.4,0.5,8,20.4,1.5606783625730993
3,23,19.65,451.55,0.041666666666666664,8,19.65,1.0960292397660818
2,1,50.55,50.55,0.5,2,50.55,1.147906432748538
2,2,54.35,117.05,0.3333333333333333,3,54.35,1.1243508771929824
1,52,108.1,5839.3,0.018867924528301886,8,108.1,1.818072602890875
0,36,54.45,1893.5,0.02702702702702703,3,54.45,0.8188866761498341
2,1,45.35,45.35,0.5,1,45.35,0.9930058479532164
0,28,59.0,1654.45,0.034482758620689655,4,59.0,0.975769308328292
0,7,69.45,477.05,0.125,5,69.45,1.2653976608187136
1,14,100.55,1415.55,0.06666666666666667,6,100.55,1.5800701754385964
1,72,64.95,4546.0,0.0136986301369863,7,64.95,1.3384237763358167
2,1,20.5,20.5,0.5,8,20.5,1.5615204678362573
3,10,18.85,163.2,0.09090909090909091,8,18.85,1.138534821903243
3,42,19.8,849.9,0.023255813953488372,8,19.8,1.0788815449476403
0,7,25.05,189.95,0.125,1,25.05,0.4470584795321637
0,4,74.8,321.9,0.2,3,74.8,1.1632280701754385
1,72,114.3,8058.55,0.0136986301369863,9,114.3,1.97622494592646
0,20,24.45,482.8,0.047619047619047616,1,24.45,0.36462489557226396
1,63,109.2,7049.75,0.015625,8,109.2,1.82409283625731
0,56,45.05,2560.1,0.017543859649122806,5,45.05,0.95246783625731
0,5,51.0,286.8,0.16666666666666666,2,51.0,0.8183625730994152
1,72,110.45,7982.5,0.0136986301369863,8,110.45,1.83269278218377
1,68,84.65,5683.6,0.014492753623188406,5,84.65,1.2828904144419018
0,67,60.05,3994.05,0.014705882352941176,4,60.05,0.9648345373237013
0,8,44.65,369.15,0.1111111111111111,1,44.65,0.5982222222222222
1,52,93.25,4631.7,0.018867924528301886,6,93.25,1.4707977490897055
3,18,20.25,401.95,0.05263157894736842,8,20.25,1.1120467836257308
3,59,25.45,1534.05,0.016666666666666666,9,25.45,1.2309824561403508
3,60,20.6,1093.0,0.01639344262295082,8,20.6,1.078756015722366
0,7,94.1,701.3,0.125,5,94.1,1.4729766081871345
0,59,34.8,1980.3,0.016666666666666666,3,34.8,0.6430526315789473
0,46,60.75,2893.4,0.02127659574468085,6,60.75,1.1995222097797686
0,5,51.35,262.3,0.16666666666666666,2,51.35,0.8213099415204679
1,59,64.05,3886.85,0.016666666666666666,6,64.05,1.222701754385965
1,70,84.8,5917.55,0.014084507042253521,7,84.8,1.505967547977926
0,14,71.0,914.0,0.06666666666666667,2,71.0,0.8867836257309941
0,44,50.15,2139.1,0.022222222222222223,2,50.15,0.6667602339181287
1,64,94.6,5948.7,0.015384615384615385,6,94.6,1.4786828609986504
0,58,59.75,3624.35,0.01694915254237288,6,59.75,1.1867737139458816
1,46,100.25,4753.85,0.02127659574468085,6,100.25,1.532153788727137
1,58,98.9,5780.7,0.01694915254237288,6,98.9,1.5164579244721974
1,72,97.7,6869.7,0.0136986301369863,6,97.7,1.503102138908916
0,30,40.3,1172.95,0.03225806451612903,3,40.3,0.7049598189020939
0,11,60.25,662.95,0.08333333333333333,4,60.25,1.0351461988304094
0,34,56.25,1765.95,0.02857142857142857,5,56.25,1.0578111946533
0,54,46.2,2431.95,0.01818181818181818,4,46.2,0.85167889420521
2,3,50.6,155.35,0.25,4,50.6,1.1205497076023392
3,72,24.9,1859.2,0.0136986301369863,9,24.9,1.223382840663302
1,40,84.85,3303.05,0.024390243902439025,5,84.85,1.2944721152474683
2,2,65.7,134.35,0.3333333333333333,3,65.7,1.2199298245614036
0,54,63.35,3409.1,0.01818181818181818,4,63.35,0.9960999468367889
0,14,50.1,709.5,0.06666666666666667,2,50.1,0.7107836257309941
2,1,70.5,70.5,0.5,2,70.5,1.315906432748538
1,10,94.85,953.45,0.09090909090909091,6,94.85,1.5563125996810205
2,1,50.15,50.15,0.5,2,50.15,1.1445380116959063
2,1,19.75,19.75,0.5,8,19.75,1.555204678362573
0,56,64.65,3665.55,0.017543859649122806,5,64.65,1.1175204678362576
1,68,79.6,5515.8,0.014492753623188406,6,79.6,1.3514752097635392
3,14,19.5,272.0,0.06666666666666667,8,19.5,1.119766081871345
1,68,99.55,6668.0,0.014492753623188406,6,99.55,1.5194752097635393
0,55,74.0,4052.4,0.017857142857142856,3,74.0,0.9743483709273183
0,16,38.9,664.4,0.058823529411764705,3,38.9,0.7197358101135191
0,9,79.55,718.55,0.1,3,79.55,1.1032280701754384
